RAJ2000,DEJ2000,cst,type
322.0055580555555,-42.4589996,GRU,I
322.0198919444444,-43.4589462,GRU,I
322.0347119444444,-44.458889,GRU,I
322.04232138888887,-44.9588585,GRU,O
322.05791388888883,-45.9587975,GRU,I
322.07410805555554,-46.9587364,GRU,I
322.0909019444444,-47.9586716,GRU,I
322.1083830555555,-48.9586067,GRU,I
322.11736638888885,-49.4585724,GRU,O
323.106165,-49.4510612,GRU,I
324.09484805555553,-49.4437141,GRU,I
325.08321749999993,-49.4365387,GRU,I
326.0715869444444,-49.4295311,GRU,I
327.05984111111104,-49.4226952,GRU,I
328.04780999999997,-49.4160347,GRU,I
329.03577749999994,-49.4095497,GRU,I
330.0236611111111,-49.403244,GRU,I
331.01122805555553,-49.3971176,GRU,I
331.99882499999995,-49.3911743,GRU,O
332.0131305555555,-50.3911324,GRU,I
332.02800749999994,-51.3910866,GRU,I
332.04357138888884,-52.3910408,GRU,I
332.0598511111111,-53.390995,GRU,I
332.07693138888885,-54.3909416,GRU,I
332.0948413888888,-55.3908882,GRU,I
332.11369499999995,-56.3908348,GRU,O
333.0975719444444,-56.3850937,GRU,I
334.08116388888885,-56.3795395,GRU,I
335.0647544444444,-56.3741684,GRU,I
336.04820249999995,-56.368988,GRU,I
337.0313925,-56.3639984,GRU,I
338.01458388888886,-56.3591957,GRU,I
338.9976886111111,-56.3545876,GRU,I
339.9804780555555,-56.3501701,GRU,I
340.9633544444444,-56.3459511,GRU,I
341.94611555555554,-56.3419266,GRU,I
342.92861999999997,-56.3381004,GRU,I
343.91117999999994,-56.3344688,GRU,I
344.8936844444444,-56.3310394,GRU,I
345.87590249999994,-56.3278122,GRU,I
346.8582344444444,-56.3247833,GRU,I
347.84048111111105,-56.3219566,GRU,I
348.8224980555555,-56.3193321,GRU,I
349.8046019444444,-56.3169136,GRU,I
350.7866761111111,-56.3146973,GRU,I
351.7685219444444,-56.3126869,GRU,O
351.7623705555555,-55.3126945,GRU,I
351.75653388888884,-54.3126984,GRU,I
351.7509555555555,-53.312706,GRU,I
351.7456336111111,-52.3127098,GRU,I
351.74054111111104,-51.3127136,GRU,I
351.7356780555555,-50.3127213,GRU,I
351.7310144444444,-49.3127251,GRU,I
351.7265505555555,-48.3127289,GRU,I
351.7222305555555,-47.3127327,GRU,I
351.7180830555555,-46.3127365,GRU,I
351.7140763888888,-45.3127403,GRU,I
351.71021388888886,-44.3127441,GRU,I
351.70649555555553,-43.312748,GRU,I
351.70289111111106,-42.3127518,GRU,I
351.6994005555555,-41.3127556,GRU,I
351.6959955555555,-40.3127594,GRU,I
351.6927044444444,-39.3127594,GRU,O
351.6895005555555,-38.3127632,GRU,I
351.6864105555555,-37.312767,GRU,I
351.68337749999995,-36.312767,GRU,O
350.69231999999994,-36.3147964,GRU,I
349.70111861111104,-36.3170319,GRU,I
348.7099169444444,-36.3194733,GRU,I
347.7188011111111,-36.3221207,GRU,I
346.72751388888884,-36.3249741,GRU,O
251.80618361111107,3.7736888,HER,I
250.80662694444442,3.7622373,HER,I
249.80692805555552,3.7508569,HER,I
248.80723055555552,3.7395523,HER,I
247.80770249999998,3.7283287,HER,I
246.80803361111109,3.7171862,HER,I
245.80839138888885,3.70613,HER,I
245.55859499999997,3.7033811,HER,O
244.55895444444442,3.6924374,HER,I
243.55934111111108,3.6815875,HER,I
242.80966805555553,3.6735139,HER,O
242.79888138888884,4.6734562,HER,I
242.78806638888886,5.673398,HER,I
242.77722305555554,6.6733398,HER,I
242.76632249999997,7.6732812,HER,I
242.75536499999995,8.6732225,HER,I
242.7443505555555,9.6731634,HER,I
242.73327888888886,10.6731043,HER,I
242.72212055555553,11.6730442,HER,I
242.71087638888886,12.6729841,HER,I
242.69957555555553,13.6729231,HER,I
242.68816055555553,14.6728621,HER,I
242.67662999999996,15.6728001,HER,O
241.67841888888887,15.662137,HER,I
240.68012249999998,15.6515751,HER,I
240.18107388888885,15.6463346,HER,O
240.1697444444444,16.6462746,HER,I
240.15827249999998,17.6462154,HER,I
240.14665638888886,18.6461544,HER,I
240.13492638888886,19.6460934,HER,I
240.12305249999997,20.6460323,HER,I
240.11100749999997,21.6459675,HER,O
241.10838888888887,21.6564674,HER,I
241.85657555555554,21.6644115,HER,O
241.84415861111108,22.6643448,HER,I
241.83154055555553,23.6642799,HER,I
241.81872305555552,24.6642113,HER,I
241.80573444444443,25.6641407,HER,O
242.80291499999996,25.674818,HER,I
243.80018249999998,25.6855946,HER,O
243.78670638888886,26.685524,HER,O
244.78382999999997,26.696394,HER,I
245.78118305555552,26.7073574,HER,I
246.27980249999996,26.7128716,HER,O
246.2657836111111,27.7127934,HER,I
246.25150638888886,28.7127151,HER,I
246.23697305555552,29.712635,HER,I
246.2221244444444,30.7125511,HER,I
246.20696111111107,31.7124672,HER,I
246.19148249999998,32.7123833,HER,I
246.1756605555555,33.7122917,HER,I
246.15946805555552,34.712204,HER,I
246.14284499999997,35.7121124,HER,I
246.12582138888885,36.7120171,HER,I
246.10837055555552,37.7119217,HER,I
246.0904019444444,38.7118225,HER,I
246.07194888888887,39.7117195,HER,O
245.07639888888886,39.7007294,HER,I
244.08087749999996,39.6898308,HER,I
243.0855269444444,39.6790276,HER,I
242.09046305555552,39.6683235,HER,I
241.09542888888885,39.6577187,HER,I
240.10050749999996,39.6472168,HER,I
239.10588749999997,39.6368256,HER,I
238.11126749999997,39.626545,HER,I
237.3654269444444,39.6189079,HER,O
237.3479894444444,40.6188202,HER,I
237.33003611111107,41.6187286,HER,I
237.31149611111107,42.6186333,HER,I
237.29235611111108,43.6185379,HER,I
237.27258749999996,44.6184387,HER,I
237.2521019444444,45.6183319,HER,I
237.23088749999997,46.6182251,HER,I
237.2088719444444,47.6181107,HER,I
237.18598361111108,48.6179924,HER,I
237.16217999999998,49.6178741,HER,I
237.1373894444444,50.6177483,HER,I
237.1245855555555,51.1176796,HER,O
238.11634499999997,51.1278496,HER,I
239.10813305555553,51.1381302,HER,I
240.10027944444442,51.1485214,HER,I
241.09268249999997,51.1590233,HER,I
242.08514249999996,51.1696243,HER,I
243.0779744444444,51.1803284,HER,I
244.0710644444444,51.1911316,HER,I
245.06418305555553,51.2020302,HER,I
246.05772888888885,51.2130203,HER,I
247.05147749999998,51.2240982,HER,I
248.04533999999998,51.23526,HER,I
249.03960305555552,51.2465019,HER,I
250.03406555555551,51.2578239,HER,I
251.02867194444443,51.2692184,HER,I
252.02364888888886,51.2806892,HER,I
253.01885555555552,51.2922249,HER,I
254.01417749999996,51.3038254,HER,I
255.00989861111108,51.3154869,HER,I
255.75682638888887,51.3242683,HER,O
255.78635249999996,50.3244438,HER,O
256.78264638888885,50.3362083,HER,I
257.7790261111111,50.3480186,HER,I
258.7758344444444,50.3598785,HER,I
259.7729011111111,50.3717842,HER,I
260.77002611111106,50.383728,HER,I
261.7675786111111,50.3957062,HER,I
262.7653605555555,50.4077225,HER,I
263.76328499999994,50.4197655,HER,I
264.7615813888888,50.4318352,HER,I
265.7601361111111,50.4439278,HER,I
266.7587761111111,50.4560394,HER,I
267.757845,50.4681625,HER,I
268.7571719444444,50.4803009,HER,I
269.75661305555553,50.4924469,HER,I
270.7564544444444,50.5045929,HER,I
271.7565255555555,50.5167427,HER,I
272.75673888888883,50.5288887,HER,I
273.75735305555554,50.5410271,HER,I
274.25768861111106,50.5470886,HER,O
274.28707055555554,49.5472679,HER,I
274.3152525,48.5474358,HER,I
274.3423755555555,47.5476036,HER,O
273.46687361111105,47.5369873,HER,O
273.49296611111106,46.5371475,HER,I
273.51814194444444,45.5372963,HER,I
273.54243305555553,44.5374451,HER,I
273.56589305555553,43.5375862,HER,I
273.58860888888887,42.5377235,HER,I
273.61058249999996,41.5378609,HER,I
273.6318975,40.5379868,HER,I
273.65261111111107,39.5381165,HER,I
273.6726944444444,38.5382347,HER,I
273.69226499999996,37.538353,HER,I
273.71129111111105,36.5384712,HER,I
273.7298294444444,35.5385818,HER,I
273.74794055555554,34.5386925,HER,I
273.76559249999997,33.5387993,HER,I
273.78284388888886,32.5389061,HER,I
273.79972499999997,31.5390053,HER,I
273.81623249999996,30.5391083,HER,I
273.82438638888885,30.039156,HER,O
274.82477249999994,30.0512829,HER,I
275.8251569444444,30.0633926,HER,I
276.70077305555554,30.0739765,HER,O
276.71673749999997,29.0740719,HER,I
276.7324155555555,28.0741653,HER,I
276.74778,27.0742588,HER,I
276.76288638888883,26.0743504,HER,O
277.76335638888884,26.0864201,HER,I
278.7641430555555,26.0984669,HER,I
279.7649863888889,26.1104832,HER,I
280.7657713888889,26.1224651,HER,I
281.7668444444444,26.1344128,HER,I
282.7680013888889,26.1463203,HER,I
283.76912999999996,26.1581821,HER,I
284.2698675,26.1640968,HER,O
284.2771619444444,25.6641407,HER,O
284.29155305555554,24.6642246,HER,I
284.30574444444443,23.6643085,HER,I
284.31970638888885,22.6643906,HER,I
284.33343888888885,21.6644707,HER,I
284.3391330555555,21.2478352,HER,O
284.3526075,20.2479153,HER,I
284.3659394444444,19.2479935,HER,I
284.37363611111107,18.6647091,HER,O
284.38671138888884,17.6647854,HER,I
284.3996144444444,16.6648636,HER,I
284.4124036111111,15.664937,HER,I
284.4250769444444,14.6650124,HER,I
284.4376380555555,13.6650867,HER,I
284.4500836111111,12.6651602,HER,I
284.4562619444444,12.1651964,HER,O
283.45567638888883,12.1533661,HER,I
282.4551480555555,12.141489,HER,I
281.4548205555555,12.129571,HER,I
281.388045,12.1287737,HER,O
280.3876305555555,12.1168118,HER,I
279.38721611111106,12.1048155,HER,I
278.38703111111107,12.0927877,HER,I
277.3867319444444,12.0807314,HER,I
276.38649,12.0686502,HER,I
275.38641888888884,12.056551,HER,I
275.2030844444444,12.0543308,HER,O
275.19038249999994,13.0542526,HER,I
275.17756499999996,14.0541754,HER,I
275.1732736111111,14.3874788,HER,O
274.1730886111111,14.3753576,HER,I
273.17310305555554,14.363225,HER,I
272.17303361111107,14.3510818,HER,I
271.17301944444444,14.3389339,HER,I
270.1731780555555,14.326786,HER,I
269.1732794444444,14.3146391,HER,I
268.1734080555555,14.3024979,HER,I
267.17373888888886,14.290369,HER,I
266.17398305555554,14.2782507,HER,I
265.17428388888885,14.2661495,HER,I
264.1748144444444,14.2540722,HER,I
263.17520111111105,14.2420158,HER,I
262.1756744444444,14.2299891,HER,I
261.17631888888883,14.2179947,HER,I
260.1768780555555,14.2060347,HER,O
260.1895530555555,13.206111,HER,I
260.1958469444444,12.7061481,HER,O
259.19640611111106,12.6942263,HER,I
258.1971644444444,12.6823492,HER,I
257.19780888888886,12.670516,HER,I
256.19845361111106,12.6587324,HER,I
255.1993561111111,12.6470041,HER,I
254.20014444444442,12.6353312,HER,I
253.20095999999998,12.6237192,HER,I
252.70148249999997,12.617938,HER,O
252.71355611111107,11.6180077,HER,I
252.72557249999997,10.6180763,HER,I
252.73750361111107,9.6181459,HER,I
252.74934749999997,8.6182137,HER,I
252.76113444444442,7.6182818,HER,I
252.7728944444444,6.61835,HER,I
252.78456749999998,5.6184173,HER,I
252.79624055555553,4.618485,HER,I
252.8059094444444,3.7852108,HER,O
60.10049999999999,-39.6472168,HOR,I
61.09541388888888,-39.6577187,HOR,I
62.09047055555555,-39.6683235,HOR,I
63.085534444444434,-39.6790276,HOR,I
64.08089861111111,-39.6898308,HOR,I
65.07641249999999,-39.7007294,HOR,O
65.05757388888888,-40.7006264,HOR,I
65.0381536111111,-41.7005234,HOR,I
65.01811944444444,-42.7004089,HOR,I
64.99742694444444,-43.7002983,HOR,I
64.97604138888887,-44.7001801,HOR,I
64.95389694444444,-45.700058,HOR,I
64.93095138888889,-46.6999321,HOR,I
64.90713305555555,-47.6998024,HOR,I
64.8823861111111,-48.6996651,HOR,O
63.88855944444444,-48.6887817,HOR,I
62.894947499999994,-48.6779976,HOR,I
62.14990805555555,-48.6699715,HOR,O
62.124802499999994,-49.669838,HOR,I
62.09863944444444,-50.6697006,HOR,O
61.10605055555555,-50.6590958,HOR,I
60.113526111111106,-50.6485939,HOR,I
59.12121888888888,-50.6381989,HOR,I
58.37716638888888,-50.6304779,HOR,O
58.35091638888888,-51.6303406,HOR,I
58.32347999999999,-52.6301994,HOR,I
58.31878805555555,-52.7968445,HOR,O
57.32767194444444,-52.7866554,HOR,I
56.33663249999999,-52.776577,HOR,I
55.34581944444444,-52.7666206,HOR,I
54.355373888888884,-52.7567863,HOR,I
53.36500194444444,-52.7470779,HOR,O
53.33779055555555,-53.7469406,HOR,I
53.309254444444434,-54.7468033,HOR,I
53.27927111111111,-55.7466583,HOR,I
53.24771388888888,-56.7465019,HOR,I
53.23681638888888,-57.0797844,HOR,O
52.24840944444444,-57.0702171,HOR,I
51.260393888888885,-57.0607834,HOR,I
50.272478888888884,-57.0514793,HOR,I
49.28480388888888,-57.0423164,HOR,I
48.791131388888886,-57.0377846,HOR,O
48.75939444444444,-58.0376396,HOR,I
48.72583194444444,-59.0374794,HOR,I
48.690258055555546,-60.0373192,HOR,I
48.65246388888888,-61.0371475,HOR,I
48.61220555555555,-62.0369644,HOR,I
48.56921555555555,-63.0367699,HOR,I
48.52316694444444,-64.0365524,HOR,I
48.47369694444444,-65.0363312,HOR,I
48.42037055555555,-66.036087,HOR,I
48.36268944444444,-67.03582,HOR,O
47.382233888888884,-67.0269241,HOR,I
46.40228111111111,-67.0181732,HOR,I
45.42251555555555,-67.0095673,HOR,I
44.4430875,-67.0011063,HOR,I
43.46413499999999,-66.9927979,HOR,I
42.485361111111104,-66.984642,HOR,I
41.50690194444444,-66.9766388,HOR,I
40.52890055555555,-66.9687958,HOR,I
39.55105361111111,-66.961113,HOR,I
38.57350194444444,-66.9535904,HOR,I
37.59639444444444,-66.946228,HOR,I
36.61942055555555,-66.9390335,HOR,I
35.64272111111111,-66.9320068,HOR,I
34.666439999999994,-66.9251556,HOR,I
33.69027305555555,-66.9184723,HOR,I
33.20236055555555,-66.9151917,HOR,O
33.24404555555555,-65.915329,HOR,I
33.282598611111105,-64.9154587,HOR,I
33.31837944444444,-63.9155769,HOR,I
33.35169611111111,-62.9156952,HOR,I
33.38281194444444,-61.9157982,HOR,I
33.41195999999999,-60.9158936,HOR,I
33.43933194444444,-59.9159851,HOR,I
33.465103611111104,-58.916069,HOR,I
33.48942444444444,-57.9161568,HOR,O
33.512428611111105,-56.9162292,HOR,I
33.534232499999995,-55.9163017,HOR,I
33.554938611111105,-54.9163704,HOR,I
33.574643888888886,-53.9164352,HOR,I
33.58414361111111,-53.4164696,HOR,O
34.57028388888889,-53.4231339,HOR,I
35.556726111111104,-53.4299736,HOR,I
36.54332694444444,-53.436985,HOR,I
37.28334611111111,-53.4423561,HOR,O
37.30350444444444,-52.4424286,HOR,I
37.32277055555555,-51.4424973,HOR,I
37.34121,-50.4425697,HOR,O
38.329296111111105,-50.4498863,HOR,I
39.317678888888885,-50.4573669,HOR,I
40.30621944444444,-50.4650154,HOR,I
41.04769361111111,-50.4708595,HOR,O
41.06688444444444,-49.470932,HOR,I
41.08530888888888,-48.4710045,HOR,O
42.07474638888888,-48.4789391,HOR,I
43.06448999999999,-48.4870338,HOR,I
44.054384999999996,-48.4952812,HOR,I
45.04429194444444,-48.5036812,HOR,I
46.03451388888888,-48.5122337,HOR,O
46.053976388888884,-47.5123215,HOR,I
46.072711388888884,-46.5124016,HOR,I
46.09077138888888,-45.5124779,HOR,O
47.082119999999996,-45.5211868,HOR,I
48.07347138888888,-45.5300369,HOR,I
49.06513055555555,-45.539032,HOR,I
50.05694388888888,-45.5481682,HOR,I
51.04876805555555,-45.5574417,HOR,I
52.04090555555555,-45.5668488,HOR,I
52.289002499999995,-45.5692215,HOR,O
52.308211388888886,-44.5693169,HOR,I
52.32677249999999,-43.5694046,HOR,O
53.31948305555555,-43.5789795,HOR,I
54.312503888888884,-43.5886841,HOR,I
55.30568388888888,-43.5985146,HOR,I
56.298873055555546,-43.6084633,HOR,I
57.29237388888888,-43.6185379,HOR,I
58.286043055555545,-43.6287231,HOR,I
59.031364444444435,-43.6364403,HOR,O
59.0508811111111,-42.6365395,HOR,I
59.069781111111105,-41.6366425,HOR,I
59.08810194444444,-40.636734,HOR,I
59.105884444444435,-39.6368256,HOR,O
122.74485138888888,-10.3688536,HYA,I
122.75546555555555,-9.3689089,HYA,I
122.76600888888888,-8.3689623,HYA,I
122.77650888888887,-7.3690166,HYA,I
122.78695055555553,-6.3690705,HYA,I
122.79736499999999,-5.3691239,HYA,I
122.8077361111111,-4.3691773,HYA,I
122.81807861111109,-3.3692307,HYA,I
122.82839249999998,-2.3692839,HYA,I
122.83870638888887,-1.369337,HYA,I
122.84900694444443,-0.36939,HYA,O
122.8593061111111,0.630557,HYA,I
122.86960638888887,1.630504,HYA,I
122.87992055555554,2.630451,HYA,I
122.89024805555555,3.6303976,HYA,I
122.90059055555554,4.6303444,HYA,I
122.91097638888887,5.630291,HYA,I
122.92139111111109,6.6302376,HYA,O
123.92060249999999,6.6200042,HYA,I
124.91980055555554,6.6098871,HYA,I
125.91882749999998,6.5998902,HYA,I
126.91798194444443,6.5900135,HYA,I
127.91712305555554,6.5802622,HYA,I
128.91609138888887,6.5706396,HYA,I
129.91520388888887,6.5611467,HYA,I
130.91428805555555,6.5517874,HYA,I
131.91319944444442,6.5425658,HYA,I
132.912255,6.5334821,HYA,I
133.91128055555555,6.5245404,HYA,I
134.9101636111111,6.5157447,HYA,I
135.90916194444443,6.5070953,HYA,I
136.90815888888886,6.4985962,HYA,I
137.90697138888888,6.4902506,HYA,I
138.90592638888887,6.4820595,HYA,I
139.90486638888888,6.4740252,HYA,I
140.4042586111111,6.4700689,HYA,O
141.4031836111111,6.4622765,HYA,I
142.40193888888888,6.4546485,HYA,I
143.40083555555555,6.447185,HYA,I
144.39970499999998,6.4398904,HYA,I
145.39841694444442,6.4327669,HYA,O
145.39129194444442,5.4327922,HYA,I
145.38419694444443,4.432817,HYA,I
145.37711555555555,3.432842,HYA,I
145.37004888888887,2.4328671,HYA,I
145.36299749999998,1.4328918,HYA,I
145.35595944444444,0.4329166,HYA,I
145.34890638888888,-0.5670585,HYA,O
145.3418536111111,-1.5670336,HYA,I
145.33480194444442,-2.5670087,HYA,I
145.32773555555553,-3.5669839,HYA,I
145.32065388888887,-4.5669589,HYA,I
145.31355888888888,-5.5669336,HYA,I
145.30642055555555,-6.5669088,HYA,I
145.2992686111111,-7.5668836,HYA,I
145.29208638888886,-8.5668583,HYA,I
145.28486249999997,-9.5668335,HYA,I
145.27758138888888,-10.5668068,HYA,I
145.27027194444443,-11.566781,HYA,O
146.27228694444443,-11.5737553,HYA,I
147.27431694444442,-11.580554,HYA,I
148.27623305555554,-11.5871744,HYA,I
149.27832138888886,-11.5936165,HYA,I
150.28043694444443,-11.5998783,HYA,I
151.282425,-11.6059551,HYA,I
152.28458388888887,-11.6118488,HYA,I
153.28677138888887,-11.6175556,HYA,I
154.28881638888888,-11.6230726,HYA,I
155.2910475,-11.6284008,HYA,I
156.29327694444441,-11.6335373,HYA,I
157.29539388888887,-11.6384792,HYA,I
158.29766694444442,-11.6432276,HYA,I
159.29996999999997,-11.6477785,HYA,I
160.30212888888886,-11.652132,HYA,I
161.30445888888886,-11.6562872,HYA,I
162.30680388888888,-11.6602411,HYA,I
162.8079136111111,-11.6621428,HYA,O
162.8039925,-12.6621361,HYA,I
162.8000444444444,-13.6621275,HYA,I
162.79606805555554,-14.6621208,HYA,I
162.79204805555554,-15.6621132,HYA,I
162.78798611111108,-16.6621056,HYA,I
162.78389388888885,-17.6620979,HYA,I
162.77974638888887,-18.6620903,HYA,I
162.77554055555552,-19.6620827,HYA,O
163.77965999999998,-19.665741,HYA,I
164.0305861111111,-19.6666222,HYA,O
164.02662305555555,-20.6666145,HYA,I
164.02260305555552,-21.6666088,HYA,I
164.0185411111111,-22.6666012,HYA,I
164.01440555555553,-23.6665936,HYA,I
164.01021444444441,-24.6665878,HYA,I
164.00808305555555,-25.1665821,HYA,O
165.01354638888887,-25.1699905,HYA,I
166.01902499999997,-25.173193,HYA,I
167.02438805555553,-25.1761894,HYA,I
168.0299236111111,-25.1789799,HYA,I
169.03547249999997,-25.1815605,HYA,I
170.04090749999997,-25.1839333,HYA,I
171.04649999999998,-25.1860962,HYA,I
172.05210749999998,-25.1880493,HYA,I
173.05759944444443,-25.1897926,HYA,I
174.06324888888886,-25.1913223,HYA,I
175.0689119444444,-25.1926422,HYA,I
176.07441888888886,-25.1937504,HYA,I
177.08009694444442,-25.1946449,HYA,I
178.08577499999998,-25.1953259,HYA,I
179.09131055555554,-25.1957951,HYA,O
180.0970036111111,-25.1960506,HYA,I
181.10269499999998,-25.1960945,HYA,I
182.10823055555554,-25.1959229,HYA,I
183.1139236111111,-25.1955395,HYA,I
184.11961499999998,-25.1949425,HYA,I
185.12513694444442,-25.1941319,HYA,I
186.13079999999997,-25.1931095,HYA,I
187.13647805555553,-25.1918755,HYA,I
188.14198499999998,-25.1904297,HYA,I
189.14761944444442,-25.1887703,HYA,I
190.15324055555553,-25.1869011,HYA,I
190.40452499999998,-25.1864014,HYA,O
190.4020936111111,-24.1864052,HYA,I
190.39968888888887,-23.1864071,HYA,I
190.39850249999998,-22.686409,HYA,O
191.40346499999998,-22.6842785,HYA,I
192.4084275,-22.6819382,HYA,I
193.41321888888888,-22.67939,HYA,I
194.16687,-22.6773415,HYA,O
195.17177555555554,-22.6744289,HYA,I
196.1766525,-22.6713104,HYA,I
197.18135861111108,-22.6679859,HYA,I
198.18619194444443,-22.6644592,HYA,I
199.1909986111111,-22.6607265,HYA,I
200.1956325,-22.6567936,HYA,I
201.20036555555552,-22.6526585,HYA,I
202.20508638888887,-22.6483231,HYA,I
203.20960499999998,-22.6437912,HYA,I
204.21425388888886,-22.639061,HYA,I
205.21885805555553,-22.6341362,HYA,I
206.22327749999997,-22.6290169,HYA,I
207.22781249999997,-22.6237068,HYA,I
208.23228888888886,-22.6182041,HYA,I
209.23659305555552,-22.6125126,HYA,I
210.24099888888887,-22.6066341,HYA,I
211.24535999999998,-22.6005707,HYA,I
212.24952138888887,-22.5943241,HYA,I
213.2537836111111,-22.5878944,HYA,I
214.2580036111111,-22.5812855,HYA,I
215.26202249999997,-22.5744991,HYA,I
215.5130911111111,-22.5727749,HYA,O
215.52122999999997,-23.5727463,HYA,I
215.5294994444444,-24.5727196,HYA,I
215.53369055555552,-25.0727024,HYA,O
216.5382961111111,-25.0656929,HYA,I
217.54270055555554,-25.0585117,HYA,I
218.54720555555554,-25.0511589,HYA,I
219.55163999999996,-25.0436382,HYA,I
220.5558586111111,-25.0359516,HYA,I
221.56016388888887,-25.028101,HYA,I
222.56439749999998,-25.0200882,HYA,I
223.56841499999996,-25.0119171,HYA,I
224.5725211111111,-25.0035896,HYA,I
225.57655361111108,-24.9951096,HYA,O
225.58700999999996,-25.9950657,HYA,I
225.59765388888886,-26.9950199,HYA,I
225.60848249999998,-27.9949722,HYA,I
225.61952555555553,-28.9949265,HYA,I
225.6307694444444,-29.9948788,HYA,O
224.6257786111111,-30.0033684,HYA,I
223.62070055555552,-30.0117035,HYA,I
222.6156811111111,-30.0198822,HYA,I
221.61043194444443,-30.0279026,HYA,I
220.60511111111109,-30.0357628,HYA,I
219.59984861111107,-30.043457,HYA,I
218.59435499999998,-30.0509853,HYA,I
217.58879249999998,-30.0583458,HYA,I
216.58329888888886,-30.0655365,HYA,I
215.57757888888887,-30.0725536,HYA,I
214.57178555555552,-30.0793953,HYA,I
213.56606555555553,-30.0860577,HYA,I
212.56014305555553,-30.0925446,HYA,I
211.55414999999996,-30.0988483,HYA,I
210.54822888888887,-30.1049671,HYA,I
209.5421069444444,-30.1109028,HYA,I
208.53592805555553,-30.1166515,HYA,I
207.52983611111108,-30.1222095,HYA,I
206.52354305555554,-30.1275787,HYA,I
205.51719138888888,-30.1327553,HYA,I
204.5109269444444,-30.1377373,HYA,I
203.50447638888886,-30.1425247,HYA,I
202.49796888888886,-30.1471157,HYA,I
201.49154694444442,-30.1515083,HYA,I
200.48495249999996,-30.1557007,HYA,I
199.47830249999998,-30.1596928,HYA,I
198.47176499999998,-30.1634808,HYA,I
197.46504305555553,-30.1670685,HYA,I
196.45829249999997,-30.1704502,HYA,I
195.45165611111108,-30.173624,HYA,I
194.4448186111111,-30.1765938,HYA,I
193.43796749999998,-30.1793575,HYA,I
192.43124555555553,-30.1819096,HYA,I
191.42433611111107,-30.1842556,HYA,I
190.4173994444444,-30.1863899,HYA,I
190.4173994444444,-30.1863899,HYA,O
190.42011749999998,-31.186388,HYA,I
190.42290749999998,-32.1863823,HYA,I
190.42575305555553,-33.1863823,HYA,I
190.42719888888885,-33.6863785,HYA,O
189.41937444444443,-33.6883049,HYA,I
188.41137888888886,-33.6900215,HYA,I
187.40335499999998,-33.6915245,HYA,I
186.3954886111111,-33.6928139,HYA,I
185.3874344444444,-33.6938934,HYA,O
185.38885055555554,-34.6938896,HYA,I
185.39029638888886,-35.6938896,HYA,O
184.38161388888886,-35.6947556,HYA,I
183.37307388888885,-35.6954079,HYA,I
182.36436305555554,-35.6958466,HYA,I
181.3556669444444,-35.6960716,HYA,I
180.3471136111111,-35.6960831,HYA,I
179.33841749999996,-35.6958771,HYA,I
178.32971999999998,-35.6954613,HYA,I
177.32116638888886,-35.6948318,HYA,I
176.31247055555554,-35.6939888,HYA,I
175.30380305555553,-35.6929283,HYA,I
174.29530638888886,-35.6916618,HYA,I
173.28666749999996,-35.6901779,HYA,I
172.27804194444442,-35.6884842,HYA,I
171.2696025,-35.6865768,HYA,I
170.26103555555554,-35.6844597,HYA,I
169.25249555555553,-35.6821327,HYA,I
168.24414305555553,-35.6795959,HYA,I
167.235675,-35.6768494,HYA,I
166.47936305555552,-35.6746559,HYA,O
165.47096694444443,-35.6715469,HYA,I
164.46275694444444,-35.668232,HYA,I
163.95851555555552,-35.6664963,HYA,O
163.96373694444443,-34.6665039,HYA,I
163.96884444444441,-33.6665154,HYA,I
163.97382305555553,-32.666523,HYA,I
163.977885,-31.8332005,HYA,O
162.97086305555553,-31.8295822,HYA,I
161.96373888888886,-31.8257599,HYA,I
160.95663,-31.8217373,HYA,I
160.2013786111111,-31.8185863,HYA,O
160.20719999999997,-30.8186016,HYA,I
160.21289388888886,-29.8186131,HYA,O
159.2065711111111,-29.8142414,HYA,I
158.20014888888886,-29.8096714,HYA,I
157.19377055555555,-29.804903,HYA,I
156.18759138888888,-29.799942,HYA,I
155.18132694444444,-29.7947845,HYA,O
155.18819388888886,-28.7948036,HYA,I
155.19491694444443,-27.7948189,HYA,I
155.19933749999998,-27.1281624,HYA,O
154.19377361111108,-27.1228161,HYA,I
153.18841055555555,-27.117281,HYA,I
152.18294555555553,-27.1115551,HYA,I
151.17752555555555,-27.1056423,HYA,I
150.1723336111111,-27.0995464,HYA,I
149.1670275,-27.0932636,HYA,I
148.16179361111108,-27.0868015,HYA,I
147.65928305555553,-27.0835037,HYA,O
147.6675361111111,-26.0835304,HYA,I
147.67566138888887,-25.0835571,HYA,I
147.67968138888887,-24.5835705,HYA,O
146.67507611111108,-24.5768433,HYA,I
145.67067138888888,-24.5699406,HYA,I
144.66617999999997,-24.5628624,HYA,I
143.66174694444442,-24.5556126,HYA,I
142.6575286111111,-24.5481949,HYA,I
141.90433499999997,-24.5425186,HYA,O
140.90007305555554,-24.5348091,HYA,I
139.89586805555552,-24.5269337,HYA,I
138.89189249999998,-24.5188999,HYA,I
137.88782999999998,-24.510704,HYA,I
137.63677638888888,-24.5086308,HYA,O
137.6467036111111,-23.5086708,HYA,I
137.65647444444443,-22.5087128,HYA,I
137.66610138888888,-21.5087528,HYA,I
137.67559944444443,-20.508791,HYA,I
137.68497,-19.508831,HYA,O
136.6820386111111,-19.5004501,HYA,I
